Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,fdr
Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,cnaPAAD2,9,19,0.044611641,5.003366643,5.063343452,0.921035855,-0.059976809,1.564237068,1.234221183,0.913059985,99.51280591
Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,cnaPAAD3,3,25,0.760525272,4.156983116,5.150515041,0.092279059,-0.993531925,0.655346873,1.346494092,0.224344669,54.41525261
Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,cnaPAAD4,17,11,0.089974487,4.996582033,5.117448255,0.809768053,-0.120866222,1.440746981,1.170748034,0.817954431,99.51280591
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,ARID1A_mut,3,26,0.739672649,6.926201513,6.231067442,0.005540298,0.69513407,0.192922847,0.975128811,0.23560761,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,CDKN2A_mut,4,25,0.661668465,6.838676965,6.217266007,0.013296988,0.621410958,0.235488857,0.992641534,0.229791148,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,EP300_mut,3,26,0.107277296,6.210212239,6.313681589,0.90258265,-0.103469351,1.272952232,0.935444395,0.861656699,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,RNF43_mut,4,25,1.293462392,7.279760682,6.146692612,0.098980105,1.13306807,0.981800305,0.861857832,0.023459008,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,SMAD4_mut,8,21,0.138460065,6.399540066,6.266192263,0.776035613,0.133347803,1.171491888,0.87852865,0.741513925,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,TP53_mut,24,5,0.125822708,6.282067696,6.40334667,0.767701898,-0.121278974,0.995292733,0.758481517,0.799931455,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,cnaPAAD2,10,19,0.285875862,6.123990789,6.397181587,0.448717781,-0.273190798,0.849754605,1.004387407,0.470632826,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,cnaPAAD3,3,26,1.027709556,5.457163107,6.400571874,0.002177184,-0.943408766,0.256492498,0.95122219,0.1034248,0.0
LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,cnaPAAD4,17,12,0.733373909,6.028703669,6.691532972,0.058512787,-0.662829304,0.940473414,0.847650386,0.06224566,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,ARID1A_mut,3,26,1.234248906,5.095493257,3.57355273,0.270279077,1.521940527,1.760504852,1.180763656,0.052947945,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,CDKN2A_mut,4,25,1.007540452,4.812448127,3.557962329,0.203552415,1.254485797,1.544897971,1.202377521,0.072226292,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,EP300_mut,3,26,0.354181106,3.313377362,3.779181487,0.541513984,-0.465804125,1.071312101,1.332739706,0.566150275,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,RNF43_mut,4,25,0.501106409,4.293714503,3.640959709,0.357173991,0.652754793,1.153874597,1.320043081,0.360342041,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,SMAD4_mut,8,21,0.078324473,3.655986813,3.759569345,0.839794215,-0.103582532,1.142151478,1.380039039,0.851880319,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,TP53_mut,24,5,0.251066365,3.673985311,4.004640653,0.703813518,-0.330655342,1.227365585,1.745255322,0.613700055,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,cnaPAAD2,10,19,0.100801855,3.643704941,3.776936912,0.810819057,-0.133231971,1.481089556,1.23434523,0.798351252,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,cnaPAAD3,3,26,0.864702081,2.741265489,3.845194395,0.000481469,-1.103928906,0.165764554,1.325913313,0.167593334,0.0
AZ6102,2109,"TNKS1, TNKS2",WNT signaling,cnaPAAD4,17,12,0.202194978,3.620859288,3.887020238,0.616356036,-0.26616095,1.141458856,1.535598601,0.596160581,0.0
GSK591,2110,PMRT5,Chromatin histone methylation,ARID1A_mut,3,26,0.532689792,6.00303738,5.105431892,0.360656454,0.897605488,1.30886627,1.711569736,0.390029293,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,CDKN2A_mut,4,25,0.244822828,5.557542036,5.140806927,0.616659814,0.416735108,1.391384808,1.737135675,0.653013524,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,EP300_mut,3,26,0.030219933,5.244580404,5.192946158,0.969531849,0.051634246,2.029788598,1.680271702,0.960836889,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,RNF43_mut,4,25,0.604681616,6.06889497,5.058990458,0.258180591,1.009904512,1.407216345,1.700151765,0.27138046,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,SMAD4_mut,8,21,0.244291326,5.498639699,5.083867797,0.473713184,0.414771902,1.128316166,1.856364415,0.561430942,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,TP53_mut,24,5,1.099186557,5.49574028,3.770514921,0.269175132,1.725225359,1.155572667,2.991693601,0.033817497,30.43574696
GSK591,2110,PMRT5,Chromatin histone methylation,cnaPAAD2,10,19,0.12021536,5.332632012,5.127580064,0.715106226,0.205051948,1.037593814,1.955976527,0.760666258,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,cnaPAAD3,3,26,0.31367389,4.720098361,5.253463317,0.193289317,-0.533364956,0.332961972,1.764575911,0.611136512,96.08368886
GSK591,2110,PMRT5,Chromatin histone methylation,cnaPAAD4,17,12,0.02760408,5.178772229,5.225934453,0.949508651,-0.047162223,0.999082554,2.390203061,0.942176162,96.08368886
VE821,2111,ATR,Genome integrity,ARID1A_mut,3,26,0.683627431,6.201021337,5.439982383,0.04325077,0.761038954,0.381123302,1.151876103,0.272092627,51.00772488
VE821,2111,ATR,Genome integrity,CDKN2A_mut,4,25,0.36593538,5.874942372,5.461713459,0.374662348,0.413228914,0.72259713,1.170176413,0.502589923,75.3884885
VE821,2111,ATR,Genome integrity,EP300_mut,3,26,0.010224727,5.508270722,5.519915146,0.99295321,-0.011644424,2.00668042,1.038554222,0.986744423,98.67444226
VE821,2111,ATR,Genome integrity,RNF43_mut,4,25,0.841557321,6.309920085,5.392117025,0.208747119,0.91780306,1.141805105,1.084030179,0.129761749,51.00772488
VE821,2111,ATR,Genome integrity,SMAD4_mut,8,21,0.0380208,5.487360102,5.530653578,0.930258983,-0.043293477,1.18221546,1.123042234,0.927761547,98.67444226
VE821,2111,ATR,Genome integrity,TP53_mut,24,5,0.538083584,5.415324371,6.014964208,0.13348885,-0.599639837,1.178608285,0.628728786,0.283376249,51.00772488
VE821,2111,ATR,Genome integrity,cnaPAAD2,10,19,0.174510465,5.388978628,5.586990509,0.670523816,-0.198011881,1.208025709,1.096153615,0.658666428,84.68568357
VE821,2111,ATR,Genome integrity,cnaPAAD3,3,26,0.720094487,4.801747523,5.601437053,0.311803835,-0.799689531,1.037093716,1.116200678,0.247914672,51.00772488
VE821,2111,ATR,Genome integrity,cnaPAAD4,17,12,0.667061897,5.221133653,5.940277821,0.084704739,-0.719144167,1.112899237,1.025317777,0.088152915,51.00772488
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,ARID1A_mut,3,25,0.372397444,2.742703569,2.222239679,0.26771018,0.52046389,0.547879944,1.446048115,0.54749707,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,CDKN2A_mut,3,25,0.372397444,2.742703569,2.222239679,0.26771018,0.52046389,0.547879944,1.446048115,0.54749707,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,EP300_mut,3,25,0.164455543,2.484394621,2.253236753,0.816837246,0.231157868,1.477296167,1.399453948,0.78993596,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,RNF43_mut,3,25,2.153910634,4.50461131,2.01081075,0.230870348,2.49380056,2.549566484,0.954212642,0.001591085,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,SMAD4_mut,8,20,0.271103741,2.548394666,2.169847268,0.643227958,0.378547398,2.13697469,0.992757319,0.522627351,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,TP53_mut,23,5,0.084299498,2.299180338,2.18059098,0.809413318,0.118589358,1.489006207,0.817988055,0.865670513,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,cnaPAAD2,9,19,0.500183769,1.813713389,2.497930641,0.202760921,-0.684217253,1.200498271,1.43609423,0.227477896,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,cnaPAAD3,3,25,0.675380634,1.448490687,2.377545225,0.006792387,-0.929054538,0.21995569,1.430362682,0.279131421,0.0
CT7033-2,2149,"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",Chromatin histone methylation,cnaPAAD4,17,11,0.113108897,2.215560727,2.374506393,0.741404353,-0.158945666,1.663988741,0.839093855,0.772372154,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,ARID1A_mut,3,25,0.601012832,2.723989401,3.343112555,0.047592092,-0.619123154,0.302706675,1.068629602,0.334358919,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,CDKN2A_mut,3,25,0.601012832,2.723989401,3.343112555,0.047592092,-0.619123154,0.302706675,1.068629602,0.334358919,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,EP300_mut,3,25,0.285978627,3.010017774,3.30878915,0.543190449,-0.298771376,0.671493921,1.069975615,0.643654115,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,RNF43_mut,3,25,1.567158068,4.588201665,3.119407083,0.238767539,1.468794582,1.545968278,0.867433585,0.016442517,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,SMAD4_mut,8,20,0.40871828,3.577588978,3.156453512,0.385470569,0.421135466,1.165320239,0.975974553,0.337561212,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,TP53_mut,23,5,0.48235599,3.365528095,2.868527177,0.364595222,0.497000919,1.031439706,1.024409409,0.337307117,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,cnaPAAD2,9,19,0.307843551,3.493534503,3.174103765,0.352248773,0.319430738,0.602354552,1.180665071,0.45364359,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,cnaPAAD3,3,25,1.571014376,1.962780721,3.434457596,0.042323002,-1.471676875,0.679432254,0.955088616,0.016206717,0.0
GSK-LSD1-2HCl ,2154,LSD1,Chromatin histone methylation,cnaPAAD4,17,11,0.448578328,3.096494058,3.555398462,0.239772995,-0.458904404,1.087273139,0.910834151,0.256887288,0.0
5-azacytidine,2156,DNA methyltransferases,Other,ARID1A_mut,3,25,0.489723776,3.435640329,4.235789361,0.106238611,-0.800149032,0.508353597,1.694250888,0.430107564,0.0
5-azacytidine,2156,DNA methyltransferases,Other,CDKN2A_mut,3,25,0.489723776,3.435640329,4.235789361,0.106238611,-0.800149032,0.508353597,1.694250888,0.430107564,0.0
5-azacytidine,2156,DNA methyltransferases,Other,EP300_mut,3,25,0.511095649,3.405263008,4.239434639,0.534454175,-0.834171632,1.917058326,1.60609968,0.410509194,0.0
5-azacytidine,2156,DNA methyltransferases,Other,RNF43_mut,3,25,1.655387093,6.308819385,3.891007874,0.157039251,2.417811511,1.944164121,1.412820205,0.011773017,0.0
5-azacytidine,2156,DNA methyltransferases,Other,SMAD4_mut,8,20,0.594050519,4.826133357,3.879629408,0.232228767,0.946503949,1.897428361,1.46543582,0.167473113,0.0
5-azacytidine,2156,DNA methyltransferases,Other,TP53_mut,23,5,0.431537457,4.275677845,3.572212916,0.249994511,0.703464929,1.719279706,1.007554555,0.389821929,0.0
5-azacytidine,2156,DNA methyltransferases,Other,cnaPAAD2,9,19,0.148176433,3.984185465,4.228630833,0.676688246,-0.244445368,1.207774879,1.811824622,0.71719141,0.0
5-azacytidine,2156,DNA methyltransferases,Other,cnaPAAD3,3,25,0.894947116,2.879829014,4.302486719,0.013628575,-1.422657705,0.540005002,1.647206199,0.154990689,0.0
5-azacytidine,2156,DNA methyltransferases,Other,cnaPAAD4,17,11,0.601233117,3.776364902,4.727586516,0.122749013,-0.951221614,1.65939117,1.449939654,0.132330312,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,ARID1A_mut,3,25,0.507044026,6.075423844,5.520457291,0.390548402,0.554966553,0.87069625,1.111131806,0.414180891,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,CDKN2A_mut,3,25,0.507044026,6.075423844,5.520457291,0.390548402,0.554966553,0.87069625,1.111131806,0.414180891,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,EP300_mut,3,25,0.633507885,4.965259078,5.653677062,0.089129992,-0.688417984,0.441628061,1.12384065,0.309366706,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,RNF43_mut,3,25,0.459246858,6.029758141,5.525937175,0.713796557,0.503820967,2.05306652,0.976000424,0.459030306,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,SMAD4_mut,8,20,0.324624051,5.834119704,5.478237308,0.467143632,0.355882395,1.156302279,1.07333599,0.444751028,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,TP53_mut,23,5,0.254241314,5.529828133,5.810331348,0.646333823,-0.280503215,1.086724264,1.190318717,0.610733301,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,cnaPAAD2,9,19,0.225942171,5.410911949,5.659973487,0.518273647,-0.249061538,0.768747834,1.221686057,0.581373893,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,cnaPAAD3,3,25,1.192096034,4.477561338,5.712200791,0.070595489,-1.234639453,0.710314283,1.05829645,0.061908319,0.0
A-366,2157,"EHMT1, EHMT2",Chromatin histone methylation,cnaPAAD4,17,11,0.806078765,5.254836385,6.082316841,0.053714283,-0.827480456,0.995482319,1.074392226,0.047213503,0.0
CPI-637,2158,EP300,Chromatin histone methylation,ARID1A_mut,3,25,0.348071851,5.158557541,5.578058308,0.498482643,-0.419500767,0.849988909,1.230193817,0.57379363,75.25850499
CPI-637,2158,EP300,Chromatin histone methylation,CDKN2A_mut,3,25,0.348071851,5.158557541,5.578058308,0.498482643,-0.419500767,0.849988909,1.230193817,0.57379363,75.25850499
CPI-637,2158,EP300,Chromatin histone methylation,EP300_mut,3,25,0.588815867,4.906644941,5.60828782,0.300800865,-0.701642879,0.879383465,1.214016834,0.344086365,75.25850499
CPI-637,2158,EP300,Chromatin histone methylation,RNF43_mut,3,25,0.640839308,6.212769713,5.451552847,0.593368513,0.761216866,2.082719355,1.080313275,0.303913261,75.25850499
CPI-637,2158,EP300,Chromatin histone methylation,SMAD4_mut,8,20,0.644095978,6.067223596,5.319467077,0.167372319,0.747756519,1.248752764,1.126863711,0.135720758,61.07434108
CPI-637,2158,EP300,Chromatin histone methylation,TP53_mut,23,5,0.007748378,5.53143385,5.540830351,0.988480752,-0.009396501,1.201012838,1.275100042,0.98759127,98.75912697
CPI-637,2158,EP300,Chromatin histone methylation,cnaPAAD2,9,19,0.145261143,5.652353682,5.476628799,0.685600116,0.175724884,0.907694507,1.321983466,0.722509976,81.28237228
CPI-637,2158,EP300,Chromatin histone methylation,cnaPAAD3,3,25,1.211833671,4.310215409,5.679859363,0.174667961,-1.369643954,1.189593853,1.12513552,0.057985791,52.18721178
CPI-637,2158,EP300,Chromatin histone methylation,cnaPAAD4,17,11,0.213780575,5.431854584,5.689600216,0.57553004,-0.257745632,1.260165266,1.112899065,0.585343928,75.25850499
UNC0379,2159,SETD8,Chromatin histone methylation,ARID1A_mut,3,25,0.10414574,4.47831265,4.353799877,0.85547632,0.124512773,0.995120956,1.210769378,0.865976907,97.16807899
UNC0379,2159,SETD8,Chromatin histone methylation,CDKN2A_mut,3,25,0.10414574,4.47831265,4.353799877,0.85547632,0.124512773,0.995120956,1.210769378,0.865976907,97.16807899
UNC0379,2159,SETD8,Chromatin histone methylation,EP300_mut,3,25,0.021900846,4.343749624,4.36994744,0.97786078,-0.026197815,1.416122115,1.176019347,0.97168079,97.16807899
UNC0379,2159,SETD8,Chromatin histone methylation,RNF43_mut,3,25,1.264712909,5.618742457,4.2169483,0.267717712,1.401794157,1.609728046,1.0559207,0.048534981,30.15082445
UNC0379,2159,SETD8,Chromatin histone methylation,SMAD4_mut,8,20,0.472460393,4.761282154,4.209483882,0.380746166,0.551798272,1.579644261,0.973283452,0.269043324,48.42779839
UNC0379,2159,SETD8,Chromatin histone methylation,TP53_mut,23,5,0.127992923,4.394446124,4.241534802,0.791577581,0.152911322,1.210436651,1.104046415,0.797375981,97.16807899
UNC0379,2159,SETD8,Chromatin histone methylation,cnaPAAD2,9,19,0.582259112,3.912269232,4.582605883,0.157642697,-0.670336651,1.093003264,1.176238282,0.162105137,36.47365576
UNC0379,2159,SETD8,Chromatin histone methylation,cnaPAAD3,3,25,1.168039204,3.198996803,4.507317778,0.053266258,-1.308320975,0.68622802,1.14888387,0.067001832,30.15082445
UNC0379,2159,SETD8,Chromatin histone methylation,cnaPAAD4,17,11,0.589554386,4.101677828,4.777401071,0.101837976,-0.675723243,1.323798337,0.782089326,0.139685239,36.47365576
AT13148,2170,AKT1,PI3K/MTOR signaling,ARID1A_mut,3,26,0.042857924,5.655960328,5.713991496,0.935069571,-0.058031168,1.031705309,1.376565644,0.944482682,94.4482682
AT13148,2170,AKT1,PI3K/MTOR signaling,CDKN2A_mut,4,25,0.071970147,5.791976942,5.694550084,0.858829421,0.097426858,0.885218979,1.401303631,0.894674304,94.4482682
AT13148,2170,AKT1,PI3K/MTOR signaling,EP300_mut,3,26,0.612941738,4.977377745,5.792289486,0.547686393,-0.814911741,1.953310734,1.266399918,0.323708289,94.4482682
AT13148,2170,AKT1,PI3K/MTOR signaling,RNF43_mut,4,25,0.964576931,6.772541753,5.537659714,0.005891334,1.234882038,0.503817122,1.34615698,0.084483077,38.01738455
AT13148,2170,AKT1,PI3K/MTOR signaling,SMAD4_mut,8,21,0.236414672,5.938438455,5.620197725,0.570306044,0.31824073,1.29795329,1.362566062,0.574043787,94.4482682
AT13148,2170,AKT1,PI3K/MTOR signaling,TP53_mut,24,5,0.090980909,5.729216653,5.60609204,0.833539353,0.123124613,1.393983689,1.090309818,0.854555391,94.4482682
AT13148,2170,AKT1,PI3K/MTOR signaling,cnaPAAD2,10,19,0.075511348,5.774936253,5.672752491,0.832544055,0.102183762,1.067480724,1.475488015,0.848185253,94.4482682
AT13148,2170,AKT1,PI3K/MTOR signaling,cnaPAAD3,3,26,1.351949503,4.198315083,5.882181332,0.21138632,-1.683866248,1.636135782,1.208818761,0.03521589,31.69430124
AT13148,2170,AKT1,PI3K/MTOR signaling,cnaPAAD4,17,12,0.217465377,5.586877119,5.879562403,0.587261024,-0.292685284,1.195279866,1.538875141,0.568869701,94.4482682
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,ARID1A_mut,3,24,0.364057775,4.036181058,3.312121962,0.720932153,0.724059096,3.017358423,1.872918746,0.557517725,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,CDKN2A_mut,4,23,0.284033797,3.874533568,3.308753739,0.689013431,0.565779829,2.484784541,1.91493774,0.604686132,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,EP300_mut,3,24,0.332035093,3.980258336,3.319112302,0.370500151,0.661146034,0.913406784,2.058414751,0.592473912,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,RNF43_mut,3,24,1.172840739,5.342457123,3.148837454,0.263851796,2.193619669,2.495259031,1.805816124,0.06696892,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,SMAD4_mut,8,19,0.122692332,3.219939694,3.465260669,0.797704455,-0.245320975,2.354763536,1.842910098,0.773368676,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,TP53_mut,23,4,0.169635081,3.442808851,3.103716673,0.838268336,0.339092178,1.823839793,2.9840962,0.756777706,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,cnaPAAD2,9,18,0.490038981,2.756328622,3.710695148,0.208291893,-0.954366527,1.64065755,2.076308243,0.241256269,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,cnaPAAD3,3,24,0.939165029,1.794059515,3.592387155,0.104214762,-1.79832764,1.236146357,1.962771251,0.137674776,0.0
BMS-754807,2171,"IGF1R, IR",IGF1R signaling,cnaPAAD4,17,10,0.401633994,3.100513413,3.889074224,0.322720662,-0.788560811,1.981144276,1.93140031,0.323207282,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,ARID1A_mut,3,24,0.083982309,3.133564374,3.304063988,0.84656383,-0.170499613,1.217366591,2.085949921,0.892016653,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,CDKN2A_mut,4,23,0.127362418,3.065017226,3.323398258,0.708958099,-0.258381032,1.003385498,2.13063112,0.816045897,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,EP300_mut,3,24,0.338336658,3.892219324,3.209232119,0.612295907,0.682987205,1.933762505,2.025875945,0.585511293,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,RNF43_mut,3,24,0.611488245,4.367654503,3.149802722,0.43469304,1.217851782,2.15637988,1.976643358,0.327577415,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,SMAD4_mut,8,19,0.076012961,3.393685634,3.239407566,0.873297995,0.154278068,2.379082085,1.876233964,0.858328112,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,TP53_mut,23,4,0.40479211,3.405576285,2.59249357,0.415052166,0.813082715,2.056722198,1.612844326,0.461905907,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,cnaPAAD2,9,18,0.640261773,4.112276721,2.871541019,0.118422843,1.240735702,1.769802133,2.012090493,0.129379434,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,cnaPAAD3,3,24,0.713477894,2.030693588,3.441922836,0.373466164,-1.411229248,2.143613149,1.962892533,0.254973735,0.0
JQ1,2172,"BRD2, BRD3, BRD4, BRDT",Chromatin other,cnaPAAD4,17,10,0.134257308,3.385879903,3.113827048,0.722935359,0.272052855,2.181722408,1.715749817,0.739016065,0.0
PFI-1,2173,BRD4,Chromatin other,ARID1A_mut,3,25,0.765175794,5.436089893,4.611202863,0.003168576,0.82488703,0.18811411,1.120740578,0.221604032,0.0
PFI-1,2173,BRD4,Chromatin other,CDKN2A_mut,4,24,0.973264689,5.572708785,4.554062755,0.001600072,1.018646031,0.313448824,1.107021688,0.08313048,0.0
PFI-1,2173,BRD4,Chromatin other,EP300_mut,3,25,0.336670479,4.367828599,4.739394218,0.244881698,-0.371565619,0.336858915,1.144589623,0.586333479,0.0
PFI-1,2173,BRD4,Chromatin other,RNF43_mut,3,25,1.510350554,6.046609875,4.537940465,0.213314367,1.50866941,1.470711522,0.949038267,0.020306012,0.0
PFI-1,2173,BRD4,Chromatin other,SMAD4_mut,8,20,0.147596588,4.816335142,4.652883006,0.765769123,0.163452136,1.374047996,0.991279936,0.72706525,0.0
PFI-1,2173,BRD4,Chromatin other,TP53_mut,23,5,0.10011141,4.679754493,4.790797583,0.840700456,-0.11104309,1.117399499,1.062939834,0.840803009,0.0
PFI-1,2173,BRD4,Chromatin other,cnaPAAD2,9,19,0.184773861,4.838212305,4.633917395,0.656858093,0.20429491,1.122283446,1.098174055,0.651732618,0.0
PFI-1,2173,BRD4,Chromatin other,cnaPAAD3,3,25,1.145865987,3.633680006,4.827492049,0.027699666,-1.193812043,0.522787143,1.073831252,0.072016015,0.0
